,Unnamed: 0,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,0,1,0,1,1,2035200,1,854250000,1,204000000,0.394489049911,18255,1903,6095,38083.3333333,38833.3333333,40500,91,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,31752618,702897546,676380539,0,0,0,0,0,9,9,1,9,9,0,0,9,0,0,0,0,0,32,9,17914376,309335044,18352961,30436586,723275228,1026,6239062348,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,11,58,58,1,0,0,0,0,0,0,0,0,0,0,10,10,0,1,1,0,1,8,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1501147997,1161,1161,2439,2439,2469,0,131,25606,23190,23136,108,0,0,0,154,0,0,49,55,54,19,47,491944992,10434912,3723634464,39890505632,332235968,0,0,1026,0,0,1409,108,1711
1,0,1,0,1,1,2035200,1,854250000,1,204000000,0.401699066162,8156,913,3580,38250,39250,41000,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,24723534,672822928,627678844,0,0,0,0,0,4,4,1,4,4,0,0,4,0,0,0,0,0,34,4,17348248,279256702,17555617,26583981,710703014,942,5787881617,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,6,53,53,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1464897256,1092,1092,2146,2146,2171,0,79,21250,22230,22196,39,0,0,0,108,0,0,31,35,34,11,29,43770016,2804768,3278140992,56804599328,409997600,0,0,942,0,0,1202,68,1490
2,0,1,0,1,1,2035200,1,854250000,1,204000000,0.400891065598,12349,1447,4572,38125,39500,40750,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,27666411,661844394,641192672,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,17672660,290947025,17815398,26332755,697966478,913,5884400033,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1461251677,1063,1063,2259,2259,2292,0,114,23314,22571,22530,72,0,0,0,156,0,0,37,42,41,12,35,348180480,316576,3397104992,48293331200,350709664,0,0,913,0,0,1337,82,1521
3,0,1,0,1,1,2035200,1,854250000,1,204000000,0.394236803055,12615,1599,4724,38333.3333333,39333.3333333,40500,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,29235216,693668565,679179851,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,18524293,315994935,18108979,29345895,724957564,985,6033175915,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1503798754,1123,1123,2402,2402,2432,0,116,24969,22909,22862,85,0,0,0,146,0,0,43,48,47,17,41,348139616,0,3577717888,42676367680,317487072,0,0,985,0,0,1340,94,1643
4,0,1,0,1,1,2035200,1,854250000,1,204000000,0.400619983673,12236,1446,4648,38416.6666667,39166.6666667,40500,97,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,28133473,681767507,655683827,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,17364121,296291888,17318269,29955340,713761136,1020,6040739920,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1464621829,1192,1192,2351,2351,2387,0,136,24845,22993,22945,74,0,0,0,165,0,0,43,49,48,17,41,169050912,0,3534400384,43051058176,365618752,0,0,1020,0,0,1440,96,1703
5,0,1,0,1,1,2035200,1,854250000,1,204000000,0.388095855713,12272,1523,4420,38375,39500,40500,97,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,27837540,668223499,654222507,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,17508679,292749424,17513631,27901854,705302819,917,5620278998,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1472748578,1075,1075,2228,2228,2255,0,124,23456,22491,22450,52,0,0,0,147,0,0,37,42,41,9,35,147770592,0,3376296960,45344154112,193194560,0,0,917,0,0,1231,82,1517
6,0,1,0,1,1,2035200,1,854250000,1,204000000,0.393267154694,12425,1676,4496,38250,39250,40750,97,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,26881408,674655507,643785477,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,17067927,291286511,16867440,28176786,710964309,890,5804545089,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1461026673,1017,1017,2329,2329,2356,0,115,23727,22680,22639,48,0,0,0,126,0,0,37,42,41,13,35,267027680,0,3459384320,42543508640,263336736,0,0,890,0,0,1210,82,1547
7,0,1,0,1,1,2035200,1,854250000,1,204000000,0.393348932266,12387,1522,4572,38375,39500,40500,92,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,26061322,681203527,645300959,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,17419272,286161679,17547932,28585701,706080230,941,5780286999,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1455220127,1092,1092,2262,2262,2295,0,109,23493,22486,22445,60,0,0,0,129,0,0,37,42,41,16,35,156457408,0,3357896832,41637714560,357475456,0,0,941,0,0,1309,82,1564
8,0,1,0,1,1,2035200,1,854250000,1,204000000,0.389395952225,12198,1522,4420,38375,39250,40500,92,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,26332221,664142466,637112747,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,17191043,286940596,17092052,28593871,691057692,826,5676137257,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1437971684,989,989,2227,2227,2253,0,90,23294,22494,22453,101,0,0,0,128,0,0,37,42,41,14,35,336970912,0,3323111616,41373427296,217682784,0,0,826,0,0,1186,82,1466
9,0,1,0,1,1,2035200,1,854250000,1,204000000,0.393995046616,12501,1446,4724,38583.3333333,39333.3333333,40666.6666667,92,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,29288433,697358110,672804695,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,17001926,301065794,17245794,28938634,735274982,1000,6059384165,0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1520911755,1064,1064,2370,2370,2398,0,133,25240,23131,23083,78,0,0,0,146,0,0,43,49,48,16,41,282280768,359104,3518415680,37003985728,346671072,0,0,1000,0,0,1412,96,1740
