,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,0,1,0,806400,1,408000000,1,665600000,0.240488052368,8309,914,2591,40375.0,41250.0,42000.0,96,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"22,630,376","608,404,870","573,602,140",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"15,267,615","266,634,797","14,870,233","23,846,653","621,310,493",896,"2,656,036,792",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,335,256,427",761,761,"1,421","1,421","1,451",0,86,"21,909","21,945","21,911",57,0,0,0,78,0,0,31,35,34,11,29,"12,499,872",0,"1,813,444,448","30,982,979,424","205,143,648",0,0,896,0,0,"1,054",68,"1,270"
0,1,0,1,0,806400,1,408000000,1,665600000,0.242339134216,8309,990,2438,40000.0,41000.0,42000.0,96,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"23,564,569","601,428,154","588,898,147",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,530,748","277,627,447","15,139,786","23,592,720","622,624,681",841,"2,707,341,807",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,359,131,980",658,658,"1,451","1,451","1,482",0,89,"21,731","21,870","21,836",66,0,0,0,86,0,0,31,35,34,8,29,"233,714,912",0,"1,801,272,064","31,512,806,336","257,878,752",0,0,841,0,0,"1,022",68,"1,200"
0,1,0,1,0,806400,1,408000000,1,665600000,0.240615844727,8347,990,2438,40250.0,41000.0,42000.0,94,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"23,191,144","598,423,843","592,022,434",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"15,019,316","270,976,765","14,808,099","23,679,449","608,675,899",704,"2,674,181,546",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,337,629,985",584,584,"1,415","1,415","1,443",0,86,"21,721","21,921","21,887",38,0,0,0,78,0,0,31,35,34,16,29,"332,045,888",0,"1,807,017,024","19,753,307,936","151,114,624",0,0,704,0,0,828,68,951
0,1,0,1,0,806400,1,408000000,1,665600000,0.239407062531,8309,837,2591,40000.0,41000.0,42000.0,94,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"23,044,423","609,153,843","586,432,317",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,923,268","265,576,221","14,510,381","22,879,855","605,404,178",788,"2,687,614,846",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,344,463,987",696,696,"1,368","1,368","1,398",0,83,"21,815","21,867","21,833",37,0,0,0,82,0,0,31,35,34,5,29,"223,286,144",0,"1,762,455,744","23,488,439,040","207,809,568",0,0,788,0,0,905,68,"1,236"
0,1,0,1,0,806400,1,408000000,1,665600000,0.242108106613,8385,914,2667,40250.0,41000.0,42000.0,94,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"22,481,967","603,016,450","590,832,531",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"14,906,949","264,015,337","15,004,190","23,893,374","628,018,903",712,"2,773,748,730",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,382,730,567",600,600,"1,347","1,347","1,382",0,87,"20,791","21,843","21,809",56,0,0,0,74,0,0,31,35,34,7,29,"248,736,704",0,"1,740,941,408","30,575,662,528","178,402,208",0,0,712,0,0,861,68,999
0,1,0,1,0,806400,1,408000000,1,665600000,0.242073059082,8500,914,2591,40166.6666667,41000.0,42000.0,99,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,500,"26,209,703","609,058,665","612,456,108",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,925,774","285,472,257","14,926,150","24,853,208","622,267,748",875,"2,803,602,649",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,377,678,418",629,629,"1,456","1,456","1,492",0,91,"22,916","22,408","22,367",49,0,0,0,96,0,0,37,42,41,11,35,"217,693,280",0,"1,817,478,208","21,987,023,040","210,920,416",0,0,875,0,0,"1,066",82,"1,282"
0,1,0,1,0,806400,1,408000000,1,665600000,0.241131067276,13110,1370,4039,40125.0,41500.0,42000.0,99,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,500,"25,236,332","630,438,651","612,710,732",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"15,707,338","277,421,736","15,545,683","26,487,767","648,982,266",919,"2,956,604,145",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,384,455,991",733,733,"1,567","1,567","1,612",0,106,"23,123","22,489","22,448",81,0,0,0,110,0,0,37,42,41,10,35,"242,605,408",0,"1,997,345,248","27,274,763,904","301,339,200",0,0,919,0,0,"1,097",82,"1,383"
0,1,0,1,0,806400,1,408000000,1,665600000,0.243806123734,12844,1447,3962,40250.0,41000.0,42250.0,99,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,500,"26,476,883","624,622,412","619,149,188",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,764,140","275,525,068","15,449,798","26,335,131","624,645,383",920,"2,834,207,418",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,350,927,840",676,676,"1,433","1,433","1,473",0,88,"23,184","22,451","22,410",130,0,0,0,88,0,0,37,42,41,16,35,"19,446,848",0,"1,836,222,816","138,074,884,352","289,026,752",0,0,920,0,0,"1,140",82,"1,358"
0,1,0,1,0,806400,1,408000000,1,665600000,0.241777896881,8385,990,2362,40250.0,40750.0,42000.0,74,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"24,101,120","593,893,590","592,905,215",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,264,358","283,115,765","15,344,418","22,423,147","606,613,619",664,"2,718,075,343",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,338,510,918",538,538,"1,452","1,452","1,494",0,75,"21,504","21,829","21,795",46,0,0,0,63,0,0,31,35,34,10,29,"269,304,416",0,"1,797,414,048","17,615,609,536","222,450,048",0,0,664,0,0,774,68,921
0,1,0,1,0,806400,1,408000000,1,665600000,0.239365100861,13034,1447,4420,40166.6666667,41166.6666667,42166.6666667,74,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"28,803,445","625,749,964","638,804,237",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"16,417,625","294,628,939","16,407,637","26,097,598","645,130,954",906,"3,053,060,736",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,395,117,849",581,581,"1,543","1,543","1,585",0,116,"23,910","22,868","22,820",56,0,0,0,97,0,0,43,49,48,14,41,"233,946,944",0,"1,859,988,288","21,524,984,480","238,689,632",0,0,906,0,0,"1,092",96,"1,327"
0,1,0,1,0,806400,1,408000000,1,665600000,0.240401983261,8347,914,2514,40000.0,41250.0,42000.0,74,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"23,082,286","593,843,318","591,765,882",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"14,855,711","271,937,215","14,998,760","22,854,837","619,324,282",682,"2,708,527,108",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,368,819,443",574,574,"1,425","1,425","1,465",0,86,"21,410","21,947","21,913",60,0,0,0,78,0,0,31,35,34,8,29,"119,984,832",0,"1,801,586,912","23,659,180,800","134,042,144",0,0,682,0,0,818,68,"1,026"
0,1,0,1,0,499200,1,854250000,1,102000000,0.870264053345,17498,1978,5410,40107.1428571,40642.8571429,42000.0,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"42,155,992","901,822,536","823,041,480",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"24,666,086","327,305,031","25,295,910","43,775,633","916,286,287","2,259","11,923,835,038",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,702,637,950","2,814","2,814","5,048","5,048","5,098",0,285,"32,223","25,686","25,602",90,0,0,0,300,0,0,79,85,84,30,77,"770,555,040",0,"8,320,956,608","101,714,539,712","1,368,086,048",0,0,"2,259",0,0,"2,761",168,"3,366"
0,1,0,1,0,499200,1,854250000,1,102000000,0.877197027206,23711,2665,6706,40000.0,41000.0,42000.0,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"37,987,541","840,980,857","792,094,467",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"24,081,748","314,173,269","24,393,112","39,968,749","865,368,287","1,860","11,359,927,750",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,620,660,070","2,325","2,325","4,545","4,545","4,590",0,221,"29,116","24,773","24,701",122,0,0,0,280,0,0,67,73,72,25,65,"1,015,906,496",0,"7,891,119,296","122,698,454,592","1,354,919,232",0,0,"1,860",0,0,"2,267",144,"2,818"
0,1,0,1,0,499200,1,854250000,1,102000000,0.849249839783,11017,1447,3505,39812.5,40750.0,42000.0,100,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"29,894,880","789,058,009","713,584,726",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"22,393,403","287,376,450","22,444,626","33,563,674","815,588,042","1,438","10,285,883,824",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,560,919,890","2,135","2,135","4,274","4,274","4,321",0,205,"26,243","23,528","23,475",71,0,0,0,234,0,0,49,54,53,24,47,"928,944,768",0,"6,980,377,056","80,278,565,216","1,031,806,272",0,0,"1,438",0,0,"1,840",106,"2,286"
0,1,0,1,0,499200,1,854250000,1,102000000,0.840812921524,17231,1981,5183,40250.0,40833.3333333,42000.0,95,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"33,593,092","808,251,214","748,208,496",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"22,763,889","293,783,549","22,946,641","35,073,671","828,835,966","1,652","10,811,081,595",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,578,885,344","2,065","2,065","4,438","4,438","4,487",0,219,"27,341","24,147","24,088",79,0,0,0,250,0,0,55,60,59,21,53,"717,246,016","2,985,312","7,192,471,232","124,458,301,632","1,234,199,680",0,0,"1,652",0,0,"2,114",118,"2,643"
0,1,0,1,0,499200,1,854250000,1,102000000,0.885100126266,13839,1676,3963,40062.5,40625.0,41875.0,95,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"36,830,657","830,058,782","751,364,523",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,37,1,"22,824,149","311,876,515","23,479,588","37,406,440","856,016,143","2,429","11,226,084,363",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,638,462,319","3,191","3,191","4,724","4,724","4,759",0,196,"27,596","24,030","23,971",99,0,0,0,260,0,0,55,60,59,29,53,"1,163,555,840",0,"8,036,279,616","99,235,140,192","1,237,366,272",0,0,"2,429",0,0,"2,910",118,"3,525"
0,1,0,1,0,499200,1,854250000,1,102000000,0.910369873047,10522,1294,3353,39916.6666667,40666.6666667,41833.3333333,95,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"31,826,266","802,330,359","734,292,325",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,44,1,"21,741,602","290,651,813","22,086,862","33,591,311","816,952,853","2,154","10,455,365,243",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,559,593,034","2,694","2,694","4,033","4,033","4,064",0,153,"25,442","23,401","23,354",56,0,0,0,208,0,0,43,48,47,23,41,"657,035,520",0,"6,962,622,560","95,681,445,792","1,301,196,800",0,0,"2,154",0,0,"2,505",94,"3,048"
0,1,0,1,0,499200,1,854250000,1,102000000,0.821425914764,10751,1371,3505,40000.0,40666.6666667,41833.3333333,71,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"29,596,721","782,814,764","719,950,288",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"22,507,994","286,465,721","22,803,148","30,186,409","805,194,629","1,449","10,622,005,008",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,532,777,200","1,995","1,995","4,142","4,142","4,176",0,180,"24,946","23,155","23,110",69,0,0,0,217,0,0,43,46,45,21,41,"629,912,224",0,"6,782,975,904","67,922,870,240","1,052,367,360",0,0,"1,449",0,0,"1,810",90,"2,091"
0,1,0,1,0,499200,1,854250000,1,102000000,0.837826013565,14487,1598,4724,39700.0,40600.0,41700.0,71,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"35,327,150","824,752,167","775,727,148",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,"23,113,173","316,245,488","23,380,442","35,448,116","865,117,294","1,614","11,362,669,538",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,633,564,933","2,227","2,227","4,403","4,403","4,452",0,218,"29,220","24,391","24,326",93,0,0,0,238,0,0,61,66,65,31,59,"821,011,520","358,336","7,612,084,800","114,551,750,112","1,263,114,784",0,0,"1,614",0,0,"2,069",130,"2,581"
0,1,0,1,0,499200,1,854250000,1,102000000,0.891578912735,17385,1980,5030,40166.6666667,40666.6666667,41500.0,71,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"32,959,541","812,316,807","752,728,219",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,"22,139,668","306,114,755","22,982,756","35,708,273","831,188,544","1,611","10,608,472,741",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,585,446,655","2,168","2,168","4,339","4,339","4,375",0,209,"26,846","23,939","23,881",95,0,0,0,242,0,0,55,59,58,27,53,"1,025,767,968",0,"7,333,844,448","81,732,664,288","1,082,739,936",0,0,"1,611",0,0,"2,036",116,"2,416"
0,1,0,1,0,499200,1,854250000,1,102000000,0.840444087982,10751,1447,3429,39916.6666667,40666.6666667,41833.3333333,96,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"30,162,143","796,573,140","744,006,964",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"21,738,934","305,726,224","22,266,833","31,295,089","818,233,887","1,855","10,697,790,238",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,536,377,390","2,524","2,524","4,056","4,056","4,101",0,171,"24,819","23,226","23,180",75,0,0,0,185,0,0,43,47,46,18,41,"561,070,528",0,"7,019,095,840","74,435,542,560","1,110,124,864",0,0,"1,855",0,0,"2,181",92,"2,701"
0,1,0,1,0,499200,1,854250000,1,102000000,0.86817407608,10789,1371,3505,39833.3333333,40500.0,41833.3333333,96,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"28,696,248","775,017,550","718,869,242",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"22,133,296","289,748,019","22,581,081","31,516,053","805,797,126","1,273","10,473,550,190",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,535,167,991","1,859","1,859","3,782","3,782","3,826",0,188,"24,947","23,139","23,093",57,0,0,0,190,0,0,43,47,46,19,41,"441,499,840",0,"6,725,248,320","104,006,006,656","967,373,056",0,0,"1,273",0,0,"1,627",92,"1,964"
