,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_freq,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,cpu_utilization,cycles,instructions,cpu_utilization,context-switches,migrations,cache-references,cache-misses,major-faults,minor-faults,branch-loads,branch-load-misses,branch-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,ext4:ext4_mark_inode_dirty,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_migrate_task,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
10,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.14373135566733333,10009.666666666666,1268.6666666666667,3122.666666666666,40416.666666666664,41416.666666666664,42000.0,0.0,0.0,500.0,69.0,2948984622.6666665,1412156308.3333333,69.0,712.6666666666665,90.0,641942768.6666666,27193675.33333333,0.0,24589.33333333333,293490841.6666667,18278019.0,18098882.0,634069381.0,25824371.66666667,611131275.0,620.6666666666666,620.6666666666666,1349.0,1349.0,1378.666666666667,137.0,23610.33333333333,23571.33333333333,43.33333333333334,94.0,41.0,40.0,10.0,35.0,164776394.66666666,0.0,1816575402.6666667,24681541034.666668,88193578.66666667,924.6666666666665,80.0,1109.6666666666667
11,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.147130648295,9869.666666666666,1192.6666666666667,3224.333333333334,40375.0,41333.333333333336,42166.666666666664,1.0,0.0,500.0,89.0,2848783887.6666665,1387953651.6666667,89.0,622.6666666666666,88.66666666666669,618867266.0,25635176.33333333,0.0,24408.33333333333,291771129.3333333,17054616.666666668,17182217.666666668,628394019.6666666,26521977.33333333,606353953.0,591.3333333333334,591.3333333333334,1290.6666666666667,1290.6666666666667,1318.3333333333333,138.33333333333334,23471.33333333333,23434.66666666667,47.33333333333334,87.66666666666669,38.666666666666664,37.666666666666664,9.0,33.0,127516245.33333331,0.0,1733342901.3333333,22857879818.666668,134889056.0,858.0,75.33333333333333,1058.6666666666667
12,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.13847796122233333,9362.0,1192.6666666666667,2767.666666666666,40000.0,41583.333333333336,41833.333333333336,0.0,100.0,100.0,98.0,2878812549.3333335,1411587449.3333333,98.0,581.0,79.0,624130460.3333334,25777541.33333333,0.0,23779.33333333333,280707601.6666667,17580431.666666668,17788942.0,612675876.6666666,25701919.33333333,599373963.3333334,523.6666666666666,523.6666666666666,1268.3333333333333,1268.3333333333333,1298.3333333333333,138.33333333333334,23332.33333333333,23298.0,39.666666666666664,81.33333333333333,36.333333333333336,35.333333333333336,9.333333333333334,31.0,185451989.33333337,0.0,1736652181.3333333,19043512458.666668,76345781.33333333,779.6666666666665,70.66666666666667,921.3333333333335
13,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.14999500910433333,10897.666666666666,1294.0,3655.666666666666,40208.333333333336,41666.666666666664,42333.333333333336,1.0,100.0,100.0,94.0,3128508460.3333335,1486875440.3333333,94.0,2578.3333333333335,94.33333333333331,685717918.0,29867969.66666667,0.0,24298.0,313485437.3333333,19212817.0,19152945.666666668,682230327.6666666,28812850.66666667,672335238.6666666,1597.0,1597.0,1357.6666666666667,1357.6666666666667,1386.333333333333,137.33333333333334,23539.0,23502.33333333333,109.66666666666669,99.0,38.666666666666664,37.666666666666664,10.333333333333334,33.0,64672810.66666666,0.0,1885000618.6666667,60777718453.333336,247487157.33333337,1986.333333333333,75.33333333333333,2179.6666666666665
14,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.13766900698333331,9349.666666666666,1116.6666666666667,2716.6666666666665,40250.0,41500.0,42000.0,0.0,100.0,500.0,69.0,2792670049.3333335,1384930074.6666667,69.0,563.3333333333334,80.66666666666667,615142664.3333334,26782339.66666667,0.0,24195.33333333333,288200647.6666667,16534902.0,16091862.0,614996930.0,25680413.0,602927771.0,548.3333333333334,548.3333333333334,1313.6666666666667,1313.6666666666667,1343.3333333333333,138.66666666666666,23451.33333333333,23414.66666666667,46.33333333333334,85.33333333333333,38.666666666666664,37.666666666666664,8.333333333333334,33.0,123628970.66666669,1654453.333333333,1751201525.3333333,26295778613.333332,62042581.33333334,816.0,75.33333333333333,978.3333333333335
15,1.0,1.0,0.0,1.0,1728000.0,854250000.0,1062400000.0,0.159464120865,10389.0,1192.6666666666667,3605.333333333334,40500.0,41750.0,42333.333333333336,1.0,100.0,500.0,100.0,3076580738.6666665,1427106275.0,100.0,1343.6666666666667,102.66666666666669,662258406.3333334,28504458.33333333,0.0,24408.66666666667,302515248.3333333,19308330.666666668,18757985.333333332,658920044.0,27504397.66666667,652712486.6666666,889.3333333333335,889.3333333333335,1369.0,1369.0,1403.0,137.66666666666666,23663.33333333333,23624.33333333333,56.66666666666666,96.0,41.0,40.0,9.333333333333334,35.0,159162794.66666666,0.0,1901389365.3333333,17976199082.666668,254150944.0,1609.0,80.0,1430.666666666667
16,1.0,0.0,1.0,0.0,1728000.0,229500000.0,1062400000.0,0.34742307662933336,16730.0,1649.333333333333,4977.666666666667,40520.833333333336,41291.666666666664,42333.333333333336,0.0,0.0,100.0,71.0,3211159633.3333335,1516020470.0,71.0,1280.0,138.66666666666666,688683397.3333334,35607322.333333336,0.0,29560.66666666667,320375410.6666667,19079260.0,18919218.0,676417785.3333334,34735120.666666664,660228305.6666666,821.0,821.0,1578.0,1578.0,1618.666666666667,138.0,25178.0,25113.33333333333,108.66666666666669,138.66666666666666,66.66666666666667,65.66666666666667,16.333333333333332,57.0,281158336.0,0.0,2119843456.0,33468757696.0,310083306.6666667,1648.333333333333,131.33333333333334,1681.333333333333
17,1.0,0.0,1.0,0.0,1728000.0,229500000.0,1062400000.0,0.4034668604530001,17212.333333333332,1624.0,5434.666666666667,40520.833333333336,41291.666666666664,42500.0,1.0,0.0,100.0,100.0,3320711052.6666665,1528106472.0,100.0,1619.333333333333,125.66666666666669,712563227.0,36186427.0,0.0,29515.33333333333,334953609.3333333,20485501.0,20296611.666666668,704114105.3333334,35343366.333333336,693716414.6666666,974.6666666666665,974.6666666666665,1558.333333333333,1558.333333333333,1596.333333333333,139.0,25125.66666666667,25061.0,111.66666666666669,111.0,66.66666666666667,65.66666666666667,12.0,57.0,264933877.33333337,23594.66666666667,2101823018.6666667,22522233589.333332,434065514.6666667,1947.333333333333,131.33333333333334,1855.333333333333
18,1.0,0.0,1.0,0.0,1728000.0,229500000.0,1062400000.0,0.3791609605153334,20475.0,1801.333333333333,7236.666666666668,40756.94444443333,41555.55555556667,42583.333333333336,0.0,0.0,500.0,84.0,3419873981.0,1513991164.3333333,84.0,1808.333333333333,125.0,705861810.6666666,35964985.666666664,0.0,29585.33333333333,330859355.0,18865568.666666668,18717532.666666668,704258763.0,34346599.333333336,691941552.6666666,1071.3333333333333,1071.3333333333333,1570.333333333333,1570.333333333333,1612.333333333333,137.33333333333334,25181.66666666667,25117.0,102.33333333333331,129.66666666666666,66.66666666666667,65.66666666666667,14.333333333333336,57.0,276187669.3333333,0.0,2103493461.3333333,44194117482.666664,433268757.3333333,2133.6666666666665,131.33333333333334,1974.0
19,1.0,0.0,1.0,0.0,1728000.0,229500000.0,1062400000.0,0.34928631782533337,16666.333333333332,1548.0,5054.0,40729.166666666664,41625.0,42500.0,1.0,0.0,500.0,88.0,3268475737.3333335,1521597267.6666667,88.0,1487.333333333333,133.0,684760217.0,35050533.666666664,0.0,28887.33333333333,320536120.6666667,18873966.333333332,18331043.333333332,683648531.6666666,33395105.66666667,671044601.6666666,790.0,790.0,1536.0,1536.0,1577.333333333333,138.66666666666666,25030.0,24967.66666666667,131.66666666666666,131.33333333333334,64.33333333333333,63.33333333333334,12.333333333333336,55.0,271692810.6666667,0.0,2087861098.6666667,25726393248.0,267083328.0,1860.0,126.66666666666669,1704.666666666667
