,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,0,1,1,1881600,1,1211250000,1,800000000,0.131505966187,9604,1599,2818,40500.0,42500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,500,"20,875,858","560,303,350","537,091,920",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"14,533,356","254,974,446","14,834,743","20,757,239","602,331,114",540,"2,596,855,913",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,352,174,476",428,428,"1,180","1,180","1,209",0,81,"20,303","21,445","21,418",27,0,0,0,77,0,0,25,28,27,8,23,"12,348,704",0,"1,531,736,928","24,318,745,568","72,333,440",0,0,540,0,0,686,54,808
0,1,0,1,1,1881600,1,1211250000,1,800000000,0.129511117935,4573,761,1523,40250.0,42500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"19,022,458","559,917,123","536,394,685",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"14,835,579","255,623,598","14,781,515","18,058,634","576,820,573",397,"2,541,748,764",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,294,736,076",426,426,"1,194","1,194","1,226",0,47,"18,478","21,058","21,038",20,0,0,0,46,0,0,19,21,20,10,17,"15,946,464","3,422,208","1,441,987,168","21,770,810,464","66,924,736",0,0,397,0,0,510,40,658
0,1,0,1,1,1881600,1,1211250000,1,800000000,0.129327058792,9603,1599,2818,40500.0,42500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"21,470,517","588,852,179","566,898,250",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"15,115,324","266,402,269","14,685,689","21,662,369","585,789,294",536,"2,494,456,371",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,302,353,030",440,440,"1,159","1,159","1,186",0,74,"20,242","21,403","21,376",29,0,0,0,69,0,0,25,28,27,6,23,"14,471,296",0,"1,500,239,488","35,944,531,488","70,818,080",0,0,536,0,0,738,54,811
0,1,0,1,1,1881600,1,1211250000,1,800000000,0.130607128143,9565,1751,2894,40250.0,42500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"20,159,298","575,656,249","564,408,406",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,737,314","267,726,855","14,381,366","21,316,568","585,610,159",450,"2,596,220,036",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,332,245,966",461,461,"1,172","1,172","1,204",0,56,"19,898","21,332","21,305",22,0,0,0,77,0,0,25,28,27,10,23,"110,160,960",0,"1,500,409,888","33,330,360,224","66,491,968",0,0,450,0,0,579,54,726
0,1,1,1,1,1113600,1,765000000,1,665600000,0.9833111763,26572,2588,6552,40535.7142857,41142.8571429,42285.7142857,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"44,426,237","723,700,591","724,141,390",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"16,630,138","336,671,644","16,602,744","46,645,665","765,788,242","1,400","3,516,362,988",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,680,623,874",892,892,"2,210","2,210","2,265",0,208,"34,049","26,324","26,224",142,0,0,0,183,0,0,91,101,100,22,89,"294,689,632",0,"2,962,929,824","43,903,255,872","174,017,728",0,0,"1,400",0,0,"2,053",200,"2,271"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.165663003922,8311,990,2285,40500.0,41500.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"22,144,374","574,514,641","572,352,240",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"15,266,120","265,067,281","15,536,113","21,764,473","582,805,737",512,"2,604,447,494",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,334,402,403",473,473,"1,272","1,272","1,312",0,62,"20,094","21,466","21,439",38,0,0,0,57,0,0,25,28,27,9,23,"220,229,504",0,"1,707,905,824","28,703,470,048","61,978,656",0,0,512,0,0,644,54,750
0,1,1,1,1,1113600,1,765000000,1,665600000,0.960669994354,30649,2969,7618,40571.4285714,41142.8571429,42071.4285714,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"47,235,417","752,503,094","733,818,958",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,479,348","367,198,826","17,058,219","47,007,794","756,726,971","1,558","3,572,145,188",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,647,940,868",926,926,"2,322","2,322","2,374",0,238,"36,130","26,842","26,736",179,0,0,0,225,0,0,97,107,106,21,95,"384,291,584",0,"2,959,733,056","47,791,363,776","224,825,728",0,0,"1,558",0,0,"2,170",212,"2,550"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.957389116287,26610,2665,6476,40571.4285714,41142.8571429,42071.4285714,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"44,677,281","715,460,221","697,963,972",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"16,743,392","337,672,299","16,959,392","43,209,267","737,544,381","1,263","3,533,734,771",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,617,924,549",867,867,"2,101","2,101","2,142",0,226,"35,985","26,146","26,046",141,0,0,0,209,0,0,91,101,100,18,89,"283,407,136","66,880","2,833,156,416","48,570,945,984","200,950,752",0,0,"1,263",0,0,"1,783",200,"2,098"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164714813232,8423,990,2362,40500.0,41250.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"24,154,439","598,416,092","583,085,162",0,0,0,0,0,3,3,1,3,3,0,0,3,0,0,0,0,0,320,3,"15,041,991","273,561,354","15,222,987","23,688,338","606,794,490",623,"2,695,998,709",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,5,342,342,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,361,216,936",503,503,"1,300","1,300","1,330",2,80,"21,372","21,966","21,932",126,0,0,0,74,0,0,31,35,34,8,29,"22,532,736","2,816,800","1,827,433,824","19,595,969,216","69,077,216",0,0,623,0,0,913,68,"1,051"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.166782140732,8652,1066,2514,40750.0,41500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"21,166,244","581,427,747","577,211,283",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"14,843,473","271,537,660","14,876,261","20,574,674","596,159,736",503,"2,556,329,201",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,324,662,138",497,497,"1,368","1,368","1,403",0,57,"20,476","21,421","21,394",63,0,0,0,51,0,0,25,28,27,9,23,"24,217,344","1,515,456","1,673,609,088","30,523,937,568","70,103,488",0,0,503,0,0,655,54,764
0,1,1,1,1,1113600,1,765000000,1,665600000,0.981516838074,27142,2664,6781,40321.4285714,41071.4285714,42142.8571429,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"46,830,120","741,602,445","726,750,461",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"16,748,529","350,943,336","16,815,025","44,526,205","747,047,621","1,338","3,554,597,470",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,615,524,336",909,909,"2,152","2,152","2,206",0,213,"34,437","26,144","26,044",144,0,0,0,184,0,0,91,101,100,18,89,"383,047,616",0,"2,873,152,704","53,258,052,192","216,002,368",0,0,"1,338",0,0,"1,843",200,"2,120"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.165592908859,4079,457,1295,40250.0,41500.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"19,714,892","573,777,192","564,543,661",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"15,288,578","272,160,147","14,771,340","19,911,366","576,559,712",499,"2,465,745,854",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,275,399,635",505,505,"1,233","1,233","1,259",0,48,"18,379","21,198","21,178",60,0,0,0,59,0,0,19,21,20,8,17,"116,570,112",0,"1,620,562,752","24,862,024,832","57,025,920",0,0,499,0,0,671,40,857
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164420843124,26419,2589,6400,40285.7142857,41071.4285714,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"45,000,719","746,430,499","731,658,606",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"17,152,063","365,636,858","17,082,669","44,526,685","747,180,891","1,401","3,519,441,039",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,632,201,203","1,005","1,005","2,176","2,176","2,224",0,193,"35,536","26,135","26,035",174,0,0,0,211,0,0,91,101,100,24,89,"95,637,312",0,"3,004,273,216","61,283,072,000","212,494,112",0,0,"1,401",0,0,"1,974",200,"2,270"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164425134659,8349,990,2362,40125.0,41250.0,42250.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"23,015,874","582,837,643","582,843,083",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"15,261,296","270,879,147","15,105,996","23,656,206","601,025,888",557,"2,609,460,328",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,333,849,458",518,518,"1,353","1,353","1,390",0,70,"21,395","21,833","21,799",115,0,0,0,72,0,0,31,35,34,9,29,"14,726,208",0,"1,787,706,208","32,507,585,312","74,844,416",0,0,557,0,0,798,68,956
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164673089981,8652,1066,2514,40750.0,41500.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"22,361,450","593,447,502","578,159,914",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"15,155,086","272,386,145","14,830,640","23,236,614","604,202,492",559,"2,643,846,573",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,347,629,258",527,527,"1,387","1,387","1,421",0,86,"21,568","21,923","21,889",41,0,0,0,76,0,0,31,35,34,13,29,"17,719,872",0,"1,718,270,400","21,213,091,328","96,126,752",0,0,559,0,0,757,68,915
0,1,1,1,1,1113600,1,765000000,1,665600000,0.981589078903,30381,2969,7390,40428.5714286,41071.4285714,42071.4285714,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"46,910,525","750,166,568","719,719,450",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,"17,533,316","338,199,470","17,613,926","49,896,196","750,709,722","1,508","3,641,819,566",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,658,713,691",934,934,"2,295","2,295","2,347",0,236,"37,128","26,765","26,659",113,0,0,0,225,0,0,97,107,106,19,95,"378,763,584",0,"3,030,666,656","54,077,537,440","207,472,064",0,0,"1,508",0,0,"2,127",212,"2,461"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.979639053345,27182,2588,6552,40464.2857143,41071.4285714,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"42,894,011","724,233,079","704,798,492",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"17,042,070","361,935,046","16,969,244","45,543,428","749,467,561","1,275","3,521,356,285",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,663,883,695",855,855,"2,152","2,152","2,204",0,220,"34,335","26,037","25,937",123,0,0,0,194,0,0,91,101,100,18,89,"271,331,232","101,184","2,848,126,560","56,342,402,944","258,936,864",0,0,"1,275",0,0,"1,741",200,"1,954"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164566993713,26495,2589,6400,40250.0,40857.1428571,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"45,960,180","728,028,514","720,454,306",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"17,132,861","350,569,460","17,145,549","46,469,743","759,472,216","1,549","3,571,965,713",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,692,831,886",926,926,"2,196","2,196","2,247",0,238,"35,594","26,547","26,447",108,0,0,0,215,0,0,91,101,100,15,89,"397,062,336",0,"2,955,558,592","45,152,830,912","277,555,008",0,0,"1,549",0,0,"2,147",200,"2,414"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.167432069778,8576,1066,2438,40250.0,41500.0,42500.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"21,667,042","576,861,681","572,528,530",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"15,220,703","266,275,060","15,311,730","21,025,871","580,344,216",518,"2,628,647,767",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,326,712,222",482,482,"1,289","1,289","1,315",0,59,"20,605","21,466","21,439",44,0,0,0,60,0,0,25,28,27,11,23,"110,604,064",0,"1,653,524,064","21,046,168,352","58,946,240",0,0,518,0,0,669,54,810
0,1,1,1,1,1113600,1,765000000,1,665600000,0.164464950562,8461,990,2362,40000.0,42000.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"20,511,454","598,288,014","562,398,858",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,111,554","265,089,315","14,619,610","20,522,149","599,523,839",484,"2,642,465,428",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,329,874,467",482,482,"1,336","1,336","1,365",0,70,"20,526","21,500","21,473",41,0,0,0,61,0,0,25,28,27,3,23,"115,150,400",0,"1,683,870,368","15,133,314,048","64,103,424",0,0,484,0,0,647,54,816
0,1,1,1,1,1113600,1,765000000,1,665600000,0.965594053268,26913,2664,6781,40464.2857143,41071.4285714,42071.4285714,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"43,451,832","724,000,257","711,627,797",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,271,765","339,770,707","17,502,411","45,863,661","759,192,512","1,410","3,626,371,057",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,662,456,831",896,896,"2,217","2,217","2,271",0,219,"34,723","26,147","26,047",152,0,0,0,182,0,0,91,101,100,15,89,"109,214,912",0,"2,924,621,568","42,868,482,400","261,956,256",0,0,"1,410",0,0,"1,921",200,"2,099"
0,1,1,1,1,1113600,1,765000000,1,665600000,0.167051076889,8425,1066,2362,40250.0,41500.0,42000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"21,220,281","585,840,436","571,192,024",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"14,898,608","268,625,235","14,745,287","22,446,384","590,716,618",500,"2,609,739,229",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,282,167,153",476,476,"1,325","1,325","1,353",0,57,"20,420","21,478","21,451",22,0,0,0,56,0,0,25,28,27,9,23,"111,667,392",0,"1,664,264,832","22,927,848,896","61,842,272",0,0,500,0,0,639,54,764
