,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,energy_consumption,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,vm.block_dump,vm.compact_unevictable_allowed,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.dirty_expire_centisecs,vm.dirty_ratio,vm.dirty_writeback_centisecs,vm.dirtytime_expire_seconds,vm.drop_caches,vm.extfrag_threshold,vm.extra_free_kbytes,vm.lazy_vfree_pages,vm.lazy_vfree_tlb_flush_all_threshold,vm.max_map_count,vm.min_free_kbytes,vm.mmap_min_addr,vm.nr_pdflush_threads,vm.oom_dump_tasks,vm.oom_kill_allocating_task,vm.overcommit_kbytes,vm.overcommit_memory,vm.overcommit_ratio,vm.page-cluster,vm.percpu_pagelist_fraction,vm.stat_interval,vm.swappiness,vm.user_reserve_kbytes,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,major-faults,migrations,minor-faults,page-faults,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,0,0,1,806400,1,1122000000,1,40800000,20.9322941303,38556,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"84,177,908","1,473,256,998","1,482,630,211",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,37,1,"67,360,823","597,521,829","67,149,611","83,237,968","1,488,467,670","14,447","63,907,800,103",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,657,"44,179","44,179",328,0,0,0,"1,214",0,0,111,121,120,42,109,"5,528,856,704",0,"42,490,288,992","949,355,279,168","13,012,688,992",0,0,"14,447",0,0,"16,490",240,"17,498"
0,1,0,0,1,1574400,1,140250000,1,68000000,1.76470112801,5099,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"31,077,337","730,370,051","732,124,273",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"20,580,167","315,327,112","20,163,976","32,175,277","720,323,440","2,012","13,344,562,662",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,132,"25,981","25,981",170,0,0,0,248,0,0,41,49,48,17,39,"1,236,810,720",0,"8,286,026,688","225,227,130,944","1,474,625,824",0,0,"2,012",0,0,"2,525",96,"3,076"
0,1,0,0,1,1574400,1,140250000,1,68000000,1.75507903099,5858,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"33,931,935","768,472,626","780,118,291",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"20,675,284","330,999,046","20,823,528","34,967,141","775,196,778","2,534","14,329,552,379",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,161,"27,592","27,592",205,0,0,0,257,0,0,51,61,60,14,49,"1,311,791,136","954,368","8,780,931,936","151,008,366,144","1,317,886,752",0,0,"2,534",0,0,"2,998",120,"3,474"
0,1,0,0,1,1574400,1,140250000,1,68000000,1.65865683556,3958,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"29,264,359","721,576,321","717,750,682",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"19,693,776","310,466,766","19,837,258","28,815,661","725,082,734","1,936","12,811,260,668",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,134,"23,579","23,579",156,0,0,0,236,0,0,33,43,42,6,31,"839,622,944",0,"7,751,732,800","127,027,541,792","1,026,265,504",0,0,"1,936",0,0,"2,429",84,"2,921"
0,1,0,0,1,1574400,1,140250000,1,68000000,1.79921913147,3958,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"28,422,371","725,961,613","726,954,532",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"19,652,782","314,562,224","19,652,480","29,399,784","736,957,354","2,010","12,964,250,072",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,143,"23,270","23,270",126,0,0,0,229,0,0,33,41,40,11,31,"769,964,000",0,"7,726,561,632","107,690,266,848","1,311,496,416",0,0,"2,010",0,0,"2,491",80,"2,928"
0,1,0,0,1,1574400,1,140250000,1,68000000,1.75738692284,5782,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"34,490,944","755,392,828","753,878,487",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"21,419,398","320,395,719","21,259,775","33,485,578","758,615,976","2,087","13,977,727,737",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,168,"27,398","27,398",198,0,0,0,277,0,0,49,58,57,14,47,"923,345,408",0,"8,626,918,720","257,404,593,632","1,229,483,808",0,0,"2,087",0,0,"2,543",114,"3,148"
0,1,1,0,1,2035200,1,1211250000,1,102000000,0.810050964355,8758,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"27,278,534","661,819,026","668,234,633",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"16,610,781","297,328,238","16,443,396","28,212,722","659,806,853","1,324","8,731,335,203",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,159,"23,629","23,629",100,0,0,0,247,0,0,31,41,40,13,29,"393,251,072",0,"5,055,600,128","82,436,011,232","443,657,536",0,0,"1,324",0,0,"1,840",80,"2,151"
0,1,1,0,1,2035200,1,1211250000,1,102000000,0.788903951645,7006,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"24,502,289","652,158,384","653,824,001",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"16,473,288","288,251,945","16,234,741","24,422,543","653,325,585","1,078","8,234,878,193",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,116,"21,750","21,750",80,0,0,0,186,0,0,27,34,33,7,25,"243,510,720",0,"4,744,577,696","70,318,340,064","470,272,992",0,0,"1,078",0,0,"1,450",66,"1,736"
0,1,1,0,1,2035200,1,1211250000,1,102000000,0.84562587738,10738,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"28,823,368","671,554,606","682,786,615",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"16,316,080","305,797,595","16,145,582","29,671,835","670,303,956","1,263","8,606,152,555",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,157,"24,801","24,801",115,0,0,0,228,0,0,37,47,46,12,35,"475,620,544",0,"5,090,910,496","57,088,009,312","409,125,088",0,0,"1,263",0,0,"1,765",92,"2,083"
0,1,1,0,1,2035200,1,1211250000,1,102000000,0.82840514183,6701,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"25,449,913","665,372,550","642,572,564",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"16,554,937","287,755,755","16,575,596","24,265,924","662,843,237","1,087","8,174,048,087",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,123,"21,275","21,275",70,0,0,0,196,0,0,25,33,32,9,23,"332,733,152",0,"4,642,926,176","54,377,513,920","378,921,984",0,0,"1,087",0,0,"1,483",64,"1,783"
0,1,1,0,1,2035200,1,1211250000,1,102000000,0.821711778641,7310,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"24,767,934","640,848,175","646,360,747",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,"15,699,748","288,281,109","15,891,550","25,333,874","649,081,670","1,020","8,008,121,057",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,124,"21,487","21,487",80,0,0,0,202,0,0,27,34,33,8,25,"272,421,376","817,856","4,597,526,816","57,823,789,888","426,647,392",0,0,"1,020",0,0,"1,404",66,"1,694"
0,1,1,0,0,1881600,1,229500000,1,1331200000,0.342740058899,6011,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"26,925,510","593,580,238","567,774,826",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,"13,725,666","281,213,764","13,755,709","28,375,090","580,117,850",934,"2,420,019,158",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,122,"25,800","25,800",53,0,0,0,131,0,0,39,49,48,12,37,"116,851,840",0,"1,503,329,248","32,161,464,448","144,291,232",0,0,934,0,0,"1,283",96,"1,468"
0,1,1,0,0,1881600,1,229500000,1,1331200000,0.337445020676,6316,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"27,515,766","570,800,040","573,903,980",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,075,255","286,365,582","13,859,781","27,537,480","573,669,567",899,"2,459,869,628",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,112,"26,234","26,234",56,0,0,0,116,0,0,41,51,50,11,39,"414,361,632",0,"1,522,641,280","42,907,088,224","163,140,256",0,0,899,0,0,"1,231",100,"1,493"
0,1,1,0,0,1881600,1,229500000,1,1331200000,0.334272861481,5326,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"25,296,555","563,670,402","560,627,736",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"14,319,382","279,253,994","14,501,430","26,299,404","572,222,420",851,"2,471,811,929",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,109,"25,366","25,366",36,0,0,0,103,0,0,37,47,46,12,35,"115,623,616",0,"1,472,941,504","17,798,464,192","102,533,024",0,0,851,0,0,"1,075",92,"1,286"
0,1,1,0,0,1881600,1,229500000,1,1331200000,0.342910051346,4641,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"25,328,530","564,334,918","567,375,998",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"13,879,678","277,820,277","13,958,902","25,160,074","556,515,948",841,"2,390,632,520",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,105,"23,445","23,445",43,0,0,0,95,0,0,33,43,42,8,31,"112,373,088","1,460,448","1,482,065,056","33,210,230,176","119,124,640",0,0,841,0,0,"1,124",84,"1,351"
0,1,1,0,0,1881600,1,229500000,1,1331200000,0.342401027679,5097,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"25,690,316","568,517,567","566,857,735",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"13,930,083","281,392,373","13,642,097","25,478,229","553,567,252",865,"2,366,432,441",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,103,"23,935","23,935",62,0,0,0,121,0,0,35,45,44,9,33,"120,430,400",0,"1,477,507,360","25,514,403,424","116,698,560",0,0,865,0,0,"1,160",88,"1,338"
0,1,1,0,1,1728000,1,1122000000,1,1062400000,0.109169960022,4492,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"19,004,714","538,804,647","534,987,384",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,342,076","259,449,914","13,258,443","19,855,654","535,354,726",505,"2,227,554,196",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,54,"20,028","20,028",36,0,0,0,53,0,0,21,26,25,8,19,"8,714,528",0,"1,276,596,608","9,240,209,984","32,871,616",0,0,505,0,0,689,50,839
0,1,1,0,1,1728000,1,1122000000,1,1062400000,0.109858036041,3274,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,135,934","531,942,972","534,166,671",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"13,538,716","259,738,828","13,554,703","17,586,366","534,222,008",460,"2,275,180,972",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,61,"19,552","19,552",20,0,0,0,58,0,0,19,24,23,4,17,"6,507,616","1,548,032","1,252,957,056","14,238,689,056","40,413,280",0,0,460,0,0,609,46,751
0,1,1,0,1,1728000,1,1122000000,1,1062400000,0.11008310318,3654,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,578,864","532,707,407","535,103,607",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"13,579,515","257,543,042","13,678,962","18,220,934","536,481,130",485,"2,290,524,662",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,60,"19,354","19,354",12,0,0,0,74,0,0,19,24,23,9,17,"4,109,568",0,"1,242,282,464","25,295,157,440","22,346,208",0,0,485,0,0,679,46,866
0,1,1,0,1,1728000,1,1122000000,1,1062400000,0.110244989395,2969,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"19,130,626","526,869,590","536,228,972",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"13,480,959","261,943,066","13,135,454","18,431,554","523,659,435",493,"2,136,947,471",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,56,"18,856","18,856",31,0,0,0,65,0,0,17,22,21,8,15,"4,736,640",0,"1,226,079,104","11,313,240,512","27,486,080",0,0,493,0,0,667,42,769
0,1,1,0,1,1728000,1,1122000000,1,1062400000,0.109025001526,3350,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,730,681","538,659,781","536,306,884",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,341,003","260,328,162","13,185,079","19,422,576","528,175,042",483,"2,190,369,766",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,68,"19,367","19,367",22,0,0,0,76,0,0,19,24,23,3,17,"108,512,928",0,"1,232,445,408","13,783,379,392","63,585,792",0,0,483,0,0,686,46,779
