,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,energy_consumption,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,vm.block_dump,vm.compact_unevictable_allowed,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.dirty_expire_centisecs,vm.dirty_ratio,vm.dirty_writeback_centisecs,vm.dirtytime_expire_seconds,vm.drop_caches,vm.extfrag_threshold,vm.extra_free_kbytes,vm.lazy_vfree_pages,vm.lazy_vfree_tlb_flush_all_threshold,vm.max_map_count,vm.min_free_kbytes,vm.mmap_min_addr,vm.nr_pdflush_threads,vm.oom_dump_tasks,vm.oom_kill_allocating_task,vm.overcommit_kbytes,vm.overcommit_memory,vm.overcommit_ratio,vm.page-cluster,vm.percpu_pagelist_fraction,vm.stat_interval,vm.swappiness,vm.user_reserve_kbytes,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,major-faults,migrations,minor-faults,page-faults,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,0,1,1,960000,1,497250000,1,1866000000,0.0768890380859,1292,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,260,833","540,747,077","531,434,206",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"13,587,280","255,021,351","13,638,025","17,650,540","535,060,494",514,"2,052,312,141",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,56,"19,172","19,172",20,0,0,0,46,0,0,17,21,20,4,15,"3,566,912",0,"1,211,353,280","16,662,678,144","30,873,216",0,0,514,0,0,584,40,763
0,1,0,1,1,960000,1,497250000,1,1866000000,0.0744690895081,988,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,782,633","526,507,580","528,049,360",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,933,219","252,377,331","13,694,650","17,218,444","535,731,316",457,"2,052,572,101",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,44,"18,161","18,161",9,0,0,0,35,0,0,15,18,17,2,13,"5,727,648",0,"1,132,923,360","11,698,143,488","36,242,656",0,0,457,0,0,524,34,748
0,1,1,1,1,960000,1,854250000,1,1866000000,0.049026966095,760,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,422,805","522,474,503","524,019,120",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,"13,708,373","252,453,343","13,822,649","16,287,327","530,432,786",435,"2,007,376,978",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,32,"17,734","17,734",20,0,0,0,37,0,0,13,16,15,3,11,"4,538,496","1,543,808","1,170,926,944","12,322,557,152","24,860,896",0,0,435,0,0,541,30,733
0,1,1,1,1,960000,1,854250000,1,1866000000,0.0491588115692,1140,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,138,856","531,876,853","526,182,081",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"13,788,567","251,922,247","13,867,861","17,258,893","519,833,873",410,"2,030,483,216",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,41,"18,640","18,640",17,0,0,0,37,0,0,15,18,17,6,13,"4,424,064",0,"1,188,025,152","19,265,008,096","18,786,976",0,0,410,0,0,488,34,669
0,1,1,1,1,960000,1,854250000,1,1866000000,0.0541110038757,1064,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,841,836","529,383,204","527,543,664",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,"13,656,694","253,392,517","13,626,838","17,490,443","522,200,050",359,"1,973,310,239",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,41,"18,590","18,590",16,0,0,0,30,0,0,15,18,17,4,13,"4,516,736",0,"1,196,418,400","11,060,793,984","19,490,080",0,0,359,0,0,417,34,594
0,1,1,1,1,960000,1,854250000,1,1866000000,0.0491509437561,1064,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,811,741","536,385,449","532,444,747",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"13,745,766","251,900,114","13,811,003","16,959,069","531,686,337",475,"2,054,057,778",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,38,"18,650","18,650",12,0,0,0,36,0,0,15,18,17,6,13,"106,201,632",0,"1,132,713,664","18,556,911,712","42,180,064",0,0,475,0,0,521,34,812
0,1,1,1,1,960000,1,854250000,1,1866000000,0.0513198375702,988,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,847,051","526,540,837","534,814,214",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"13,532,655","253,940,509","13,573,687","16,924,596","529,211,125",392,"2,054,059,159",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,33,"18,221","18,221",4,0,0,0,32,0,0,15,18,17,5,13,"3,934,848",0,"1,128,841,568","9,323,286,784","40,419,456",0,0,392,0,0,454,34,641
0,1,0,1,1,1267200,1,1122000000,1,408000000,0.089339017868,1294,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,497,313","555,514,575","548,906,238",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,915,921","252,527,277","14,009,789","17,094,756","562,250,729",505,"2,801,785,623",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,46,"18,289","18,289",30,0,0,0,57,0,0,15,19,18,4,13,"107,690,816","3,641,056","1,666,461,888","26,908,466,368","67,960,288",0,0,505,0,0,665,36,846
0,1,0,1,1,1267200,1,1122000000,1,408000000,0.0864131450653,1066,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,693,178","553,909,721","532,957,838",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"14,037,562","247,000,002","13,851,524","16,754,746","547,512,537",513,"2,789,733,526",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,46,"17,786","17,786",14,0,0,0,52,0,0,13,16,15,4,11,"104,574,976",0,"1,619,513,856","22,026,485,856","103,727,968",0,0,513,0,0,670,30,786
0,1,0,1,1,1267200,1,1122000000,1,408000000,0.088711977005,1446,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,247,313","548,266,082","548,665,876",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"13,853,740","250,347,485","13,722,518","18,329,053","550,667,342",460,"2,732,253,235",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,48,"18,272","18,272",29,0,0,0,51,0,0,15,19,18,5,13,"7,083,968",0,"1,668,455,680","19,499,960,960","68,427,904",0,0,460,0,0,587,36,771
0,1,0,1,1,1267200,1,1122000000,1,408000000,0.0888340473175,1370,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,227,717","546,311,387","549,892,468",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"14,223,643","251,944,696","14,187,635","18,096,839","555,923,925",492,"2,728,117,435",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,42,"18,281","18,281",21,0,0,0,51,0,0,15,19,18,2,13,"102,705,376","1,857,888","1,616,852,160","28,883,813,152","95,343,872",0,0,492,0,0,571,36,689
0,1,0,1,1,1267200,1,1122000000,1,408000000,0.0875351428986,1294,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,619,056","546,647,341","548,540,607",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,884,626","249,879,869","14,112,539","17,906,569","559,685,080",435,"2,769,156,591",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,43,"18,691","18,691",52,0,0,0,68,0,0,15,19,18,4,13,"210,326,368",0,"1,697,171,136","23,330,068,000","46,462,016",0,0,435,0,0,598,36,813
0,1,1,0,1,345600,1,854250000,1,1600000000,0.0990171432495,988,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,708,066","546,343,887","537,028,070",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"13,745,597","253,327,129","13,625,685","16,739,379","526,907,002",395,"2,069,000,903",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,38,"18,551","18,551",34,0,0,0,42,0,0,15,19,18,4,13,"7,159,136",0,"1,308,682,784","8,420,944,128","42,904,064",0,0,395,0,0,467,36,704
0,1,1,0,1,345600,1,854250000,1,1600000000,0.0807449817657,1292,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"15,724,078","534,609,430","532,405,627",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,764,084","247,440,384","13,841,174","15,748,696","535,416,985",345,"2,089,851,800",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,32,"18,025","18,025",16,0,0,0,23,0,0,15,17,16,6,13,"5,457,536","1,972,096","1,198,932,384","15,234,731,520","46,566,848",0,0,345,0,0,399,32,566
0,1,1,0,1,345600,1,854250000,1,1600000000,0.101430892944,760,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,271,462","530,024,508","536,458,467",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,624,784","252,924,450","13,598,818","15,311,869","525,715,722",319,"2,083,763,354",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,34,"17,679","17,679",21,0,0,0,29,0,0,13,16,15,3,11,"104,302,304",0,"1,203,691,552","4,030,989,952","59,778,304",0,0,319,0,0,396,30,556
0,1,1,0,1,345600,1,854250000,1,1600000000,0.0944240093231,1216,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,461,879","540,548,926","545,006,232",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,26,1,"13,628,818","252,361,823","13,858,610","16,703,500","537,021,228",473,"2,107,110,510",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,45,"18,829","18,829",26,0,0,0,45,0,0,17,20,19,7,15,"104,934,848",0,"1,348,345,600","15,320,598,208","62,442,976",0,0,473,0,0,565,38,739
0,1,1,0,1,345600,1,854250000,1,1600000000,0.0870358943939,760,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,428,373","526,933,347","522,781,104",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,901,929","246,994,870","13,958,819","15,695,784","531,786,330",343,"2,093,202,441",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,33,"17,667","17,667",16,0,0,0,30,0,0,13,16,15,4,11,"3,838,560",0,"1,230,888,928","11,463,944,640","39,360,704",0,0,343,0,0,400,30,588
0,1,1,0,0,960000,1,1032750000,1,1866000000,0.0553560256958,532,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"14,732,009","530,788,860","518,290,628",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"13,579,556","247,047,602","13,560,427","15,304,837","523,072,188",354,"2,012,584,734",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,19,"17,050","17,050",4,0,0,0,21,0,0,11,13,12,6,9,"2,185,152",0,"1,100,081,120","6,047,707,456","50,203,744",0,0,354,0,0,409,24,562
0,1,1,0,0,960000,1,1032750000,1,1866000000,0.0548758506775,1216,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,473,231","545,117,213","534,528,666",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,963,233","254,819,643","13,688,928","17,783,544","530,668,032",499,"2,032,135,431",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,32,"18,543","18,543",31,0,0,0,28,0,0,15,18,17,6,13,"5,847,072","1,563,872","1,180,483,872","10,445,925,152","55,624,096",0,0,499,0,0,601,34,774
0,1,1,0,0,960000,1,1032750000,1,1866000000,0.0495810508728,608,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"15,443,963","524,697,656","520,474,958",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,29,1,"13,676,346","248,930,191","13,692,487","15,870,441","520,432,406",322,"1,987,642,255",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,22,"17,076","17,076",12,0,0,0,32,0,0,11,13,12,2,9,"3,307,936",0,"1,135,728,736","14,537,722,880","44,623,776",0,0,322,0,0,368,24,514
0,1,1,0,0,960000,1,1032750000,1,1866000000,0.0512030124664,1368,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"15,957,483","536,281,646","528,688,799",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,833,694","250,283,691","13,501,287","16,283,106","537,789,386",426,"2,042,750,048",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,42,"18,646","18,646",14,0,0,0,32,0,0,15,18,17,6,13,"4,308,896",0,"1,137,573,280","7,653,958,880","74,001,696",0,0,426,0,0,500,34,643
0,1,1,0,0,960000,1,1032750000,1,1866000000,0.0466890335083,912,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,218,799","526,083,901","516,908,659",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"13,868,046","251,072,698","13,778,859","16,002,420","520,704,028",403,"2,021,864,935",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37,"17,697","17,697",30,0,0,0,28,0,0,13,16,15,5,11,"4,234,432",0,"1,098,798,496","6,284,118,656","60,258,464",0,0,403,0,0,495,30,669
